function	SRR1397196	SRR1397407	SRR1397265	SRR1397339
K06024	4612.62	6446.75	4803.42	22939.83
K06027	9.0	31.5	5.5	181.0
K06033	0.6	0.0	0.0	4.0
K06034	39.5	98.0	32.0	548.5
K06039	295.0	537.9200000000001	403.25	1013.16
K06041	4448.87	12105.970000000001	4812.049999999999	23030.54
K06042	1971.3600000000001	2768.56	2617.55	6091.21
K06044	332.37	2687.05	520.55	1490.88
K06045	137.5	20.0	259.6	243.0
K06048	933.69	1298.4699999999998	889.15	3234.96
K06049	88.5	13.0	61.6	145.0
K06072	0.0	0.0	0.0	29.0
K06073	50.0	134.25	56.0	219.25
K06074	50.0	134.25	56.0	219.25
K06075	2468.77	2528.8	3242.45	2671.38
K06076	3055.12	8482.64	4182.549999999999	9727.2
K06077	1881.12	4568.97	1905.2	5436.04
K06078	274.0	412.0	382.5	630.5
K06079	52.0	131.25	56.0	222.75
K06080	271.0	410.25	381.0	617.75
K06113	414.0	3236.0	852.04	1961.1799999999998
K06118	139.0	285.0	225.0	808.0
K06120	0.0	8.0	7.0	3.0
K06131	3484.25	9565.32	4734.33	16512.24
K06132	1353.6599999999999	2561.41	1710.5	1540.9099999999999
K06133	663.44	1883.97	1322.05	3098.8
K06134	2117.62	2579.7200000000003	2447.45	6212.539999999999
K06135	8.5	0.0	4.0	0.0
K06136	1364.12	4028.7200000000003	1456.55	5003.54
K06137	1371.12	3784.2200000000003	1451.45	5021.54
K06138	1399.12	4903.72	1528.55	5205.54
K06139	1426.12	4912.72	1532.55	7413.54
K06140	2698.06	6778.1900000000005	3311.33	7921.34
K06141	271.0	399.25	381.0	615.75
K06142	3165.68	15618.75	4481.5	24244.239999999998
K06143	465.0	3263.92	787.5	2762.66
K06144	50.0	134.25	56.0	219.25
K06145	2936.44	2196.4700000000003	3138.12	5190.3
K06147	15259.01	33023.38	18112.68	102256.29999999999
K06148	1753.24	8421.83	3199.58	13359.15
K06149	1705.33	3698.33	1911.0	4285.08
K06151	315.0	326.5	469.5	132.0
K06152	315.0	326.5	469.5	132.0
K06153	5331.139999999999	14800.169999999998	6027.79	33099.92
K06155	195.0	407.25	400.0	586.75
K06156	119.0	2586.75	214.26999999999998	1719.34
K06158	5466.67	14845.34	6291.0199999999995	35250.490000000005
K06159	1000.44	220.47	955.4499999999999	386.3
K06160	43.44	562.72	86.55	437.55
K06162	1624.75	5423.75	2322.25	8991.25
K06163	933.5	4042.75	1566.5	5413.75
K06164	933.5	4042.75	1566.5	5413.75
K06165	930.5	4042.75	1566.5	5405.75
K06166	930.5	4042.75	1566.5	5405.75
K06167	1962.44	8436.970000000001	2989.05	16607.800000000003
K06168	5048.04	13931.97	5485.049999999999	32453.04
K06169	1693.33	3828.33	2231.0	4442.58
K06173	5269.24	14514.369999999999	5929.719999999999	33695.03
K06174	0.0	80.0	0.0	103.0
K06175	2050.08	4945.75	2265.5	6440.99
K06176	1776.83	6719.58	2175.0	6005.33
K06177	3634.88	10511.02	5088.5	18305.84
K06178	5030.639999999999	13769.669999999998	5500.0199999999995	31761.83
K06179	3457.62	7277.97	4603.549999999999	16253.289999999999
K06180	5860.280000000001	26308.29	7225.139999999999	47387.37
K06181	2614.12	5122.97	2972.45	9748.79
K06182	1409.85	3026.42	1666.27	6109.5
K06183	2861.63	7322.65	4001.52	13193.23
K06186	2116.68	4227.25	2213.5	6630.74
K06187	4980.639999999999	13651.169999999998	5445.5199999999995	29519.33
K06188	933.0	1692.25	1433.1	3384.25
K06189	2313.18	4845.25	2377.0	8400.74
K06190	2110.79	5649.14	3094.5499999999997	11500.460000000001
K06191	621.6	820.78	1140.7	1255.45
K06192	1640.94	963.97	1363.4499999999998	2545.8
K06193	3042.87	8097.17	4409.0199999999995	10717.830000000002
K06194	2177.68	4351.75	2273.0	7011.74
K06195	3007.62	5690.47	4006.5499999999997	10269.29
K06196	2535.17	4309.5	2086.77	18131.34
K06197	50.0	128.25	56.0	217.75
K06198	10.6	20.2	23.2	718.2
K06199	4313.21	13713.47	5268.29	24016.72
K06200	1970.94	3051.8	2169.05	3259.88
K06201	934.7700000000001	4536.62	1989.97	6569.54
K06202	1008.68	3576.75	1014.5	5269.74
K06203	1986.33	4545.08	2877.1	5567.33
K06204	4484.889999999999	12975.390000000001	5646.799999999999	17020.29
K06205	408.33	1692.58	619.5	1254.83
K06206	2531.62	8124.5	3530.5	10724.58
K06207	4975.639999999999	13638.169999999998	5458.5199999999995	29353.33
K06208	97.0	137.0	38.5	4761.5
K06209	25.0	286.0	46.0	232.0
K06211	53.0	138.75	63.5	224.25
K06212	271.0	405.25	381.0	617.25
K06213	4864.3	14135.079999999998	6456.42	23611.91
K06214	433.0	1631.25	669.5	1890.5
K06215	895.6700000000001	1160.5	328.27	9017.09
K06217	5113.83	12042.14	5765.07	28781.38
K06218	204.75	1140.75	259.85	2030.25
K06219	1365.33	2014.58	1602.0	1685.33
K06221	650.6700000000001	805.83	1047.87	1496.5900000000001
K06222	1057.0	409.25	1081.0	667.25
K06223	705.25	1389.58	1162.25	2856.5
K06281	247.88	1656.03	296.4	3368.67
K06282	246.44	2916.3900000000003	276.95	2644.71
K06283	65.5	496.0	129.5	538.0
K06284	176.0	1071.5	331.27	1288.59
K06285	6.5	37.5	20.5	76.5
K06286	48.6	297.7	110.47	379.29
K06287	6471.43	16087.060000000001	7530.07	39349.28999999999
K06288	1.0	5.5	5.0	0.0
K06289	1.0	5.5	5.0	0.0
K06290	1.0	5.5	5.0	0.0
K06292	1.0	5.5	5.0	0.0
K06293	1.0	5.5	5.0	0.0
K06294	50.0	299.5	109.0	404.0
K06295	68.0	541.0	148.0	561.5
K06296	14.0	67.5	31.0	137.0
K06297	21.0	230.5	40.0	165.0
K06298	60.0	479.5	124.0	465.0
K06299	49.0	298.0	111.0	369.0
K06300	46.0	290.5	106.0	363.0
K06301	48.0	292.5	106.0	369.0
K06302	3.0	28.5	16.0	34.0
K06303	3.0	28.5	16.0	34.0
K06304	4.0	34.0	21.0	34.0
K06305	63.0	351.5	128.0	508.0
K06306	48.0	310.5	110.0	397.0
K06307	47.0	271.0	93.0	351.0
K06308	47.0	287.0	101.0	369.0
K06309	1.0	5.5	5.0	0.0
K06310	100.0	712.5	195.0	737.0
K06311	98.0	712.5	193.0	725.0
K06312	138.0	804.5	278.0	1021.0
K06313	50.0	299.5	109.0	404.0
K06314	95.0	563.5	199.0	739.0
K06315	0.0	15.0	9.0	16.0
K06317	58.5	475.5	118.5	455.5
K06318	3.0	27.5	17.0	32.0
K06319	1.0	5.5	5.0	0.0
K06320	19.0	538.0	54.0	190.0
K06321	1.0	5.5	5.0	0.0
K06322	1.0	5.5	5.0	0.0
K06323	1.0	5.5	5.0	0.0
K06324	1.0	12.5	7.0	13.0
K06325	45.0	264.0	90.0	335.0
K06326	1.0	5.5	5.0	0.0
K06327	0.0	33.0	15.0	52.0
K06328	65.0	353.5	128.0	533.0
K06329	46.0	275.5	97.0	347.0
K06330	48.0	271.5	95.0	341.0
K06331	2.5	7.5	6.5	7.5
K06332	48.0	297.5	109.0	379.0
K06333	63.5	492.0	128.5	537.0
K06334	78.5	546.0	147.5	689.0
K06335	3.0	146.5	8.0	65.0
K06336	46.0	269.5	95.0	335.0
K06337	1.0	5.5	5.0	0.0
K06338	3.0	12.5	8.0	16.0
K06340	1.0	5.5	5.0	0.0
K06341	1.0	11.5	7.0	12.0
K06342	1.0	32.5	18.0	40.0
K06343	46.0	269.5	95.0	335.0
K06344	46.0	283.5	104.0	350.0
K06345	1.0	19.5	14.0	15.0
K06346	1519.52	3533.87	542.7	12608.45
K06347	48.0	292.5	106.0	369.0
K06348	46.0	290.5	106.0	363.0
K06349	51.0	302.5	110.27	408.09
K06350	50.0	301.5	144.0	404.0
K06351	50.0	301.5	144.0	404.0
K06352	1.0	5.5	5.0	0.0
K06354	1.0	5.5	5.0	0.0
K06359	2.0	11.0	10.0	0.0
K06360	1.0	5.5	5.0	0.0
K06361	1.0	5.5	5.0	0.0
K06362	1.0	5.5	5.0	0.0
K06363	1.0	5.5	5.0	0.0
K06364	1.0	5.5	5.0	0.0
K06365	1.0	5.5	5.0	0.0
K06366	2.0	11.0	10.0	0.0
K06367	1.0	5.5	5.0	0.0
K06368	1.0	5.5	5.0	0.0
K06369	1.0	5.5	5.0	0.0
K06370	48.0	297.5	109.0	379.0
K06371	45.0	283.0	102.0	360.0
K06372	46.0	269.5	95.0	335.0
K06373	67.5	487.0	148.5	560.0
K06374	82.5	541.0	167.5	689.0
K06375	47.0	293.5	107.27	367.09
K06376	0.0	15.0	9.0	16.0
K06377	183.0	383.5	311.27	529.59
K06378	106.94	613.89	223.95	1587.71
K06379	80.5	550.0	148.5	688.0
K06380	3.0	15.5	12.0	9.0
K06381	219.0	1226.0	335.0	2167.5
K06382	65.5	496.0	129.5	538.0
K06383	56.5	470.0	116.5	476.0
K06384	59.0	602.0	127.0	575.5
K06385	109.0	771.0	220.0	882.5
K06386	65.0	353.5	128.0	533.0
K06387	65.5	496.0	129.5	538.0
K06388	1.0	5.5	5.0	0.0
K06389	1.0	5.5	5.0	0.0
K06390	65.5	496.0	129.5	538.0
K06391	50.0	315.0	112.0	427.5
K06392	65.5	496.0	129.5	538.0
K06393	65.5	496.0	129.5	538.0
K06394	63.5	487.0	126.5	528.0
K06395	53.0	467.5	116.0	424.0
K06396	65.5	496.0	129.5	538.0
K06397	20.5	232.0	39.5	203.0
K06398	80.5	550.0	148.5	688.0
K06399	80.5	550.0	148.5	688.0
K06400	22.1	275.7	29.7	180.2
K06401	3.0	33.5	19.0	44.0
K06402	66.5	362.5	129.5	566.5
K06403	55.0	321.5	119.0	436.0
K06404	55.0	321.5	119.0	436.0
K06405	129.5	821.0	252.5	1047.0
K06406	129.5	821.0	252.5	1047.0
K06407	175.5	1098.5	354.5	1385.0
K06408	65.0	368.5	137.0	549.0
K06409	152.5	1061.5	264.5	1204.5
K06410	53.5	315.5	115.5	432.5
K06411	68.5	369.5	134.5	561.5
K06412	84.5	625.5	156.27	652.59
K06413	50.0	299.5	109.0	404.0
K06414	45.0	264.0	90.0	335.0
K06415	408.0	504.0	256.0	1213.5
K06416	349.5	1085.0	256.77	7686.59
K06417	3.0	33.5	19.0	44.0
K06418	92.0	539.0	190.0	670.0
K06419	182.0	1088.0	381.0	1368.0
K06421	0.0	15.0	9.0	16.0
K06422	1.0	26.5	16.0	28.0
K06423	51.5	301.5	110.5	411.5
K06424	1.0	5.5	5.0	0.0
K06425	48.0	311.5	118.0	394.0
K06426	63.0	351.5	128.0	508.0
K06428	0.0	21.0	11.0	28.0
K06429	0.0	21.0	11.0	28.0
K06431	1.0	26.5	16.0	28.0
K06432	1.0	20.5	14.0	16.0
K06433	2.0	22.0	12.0	32.0
K06434	48.0	297.5	109.0	379.0
K06436	63.0	351.5	128.0	508.0
K06437	1.0	5.5	5.0	0.0
K06438	63.5	487.0	126.5	528.0
K06439	1.0	19.5	14.0	15.0
K06440	1.0	19.5	14.0	15.0
K06442	3867.21	7291.589999999999	3574.02	18725.5
K06443	391.0	512.5	676.5	1070.0
K06445	1861.4299999999998	2688.75	1963.75	3950.74
K06446	545.04	1545.22	920.4499999999999	1725.5500000000002
K06447	2100.0	2979.75	2230.0	4990.0
K06493	0.0	0.0	0.0	29.0
K06518	2286.35	4146.92	2586.77	6427.25
K06595	50.0	309.5	113.53999999999999	399.18
K06596	426.67999999999995	3340.5	866.0	3518.99
K06597	117.33	1246.33	309.0	839.08
K06598	129.32999999999998	1478.33	320.0	888.08
K06600	43.0	163.0	53.0	137.0
K06601	974.88	2199.44	2228.1	5533.6
K06602	932.88	1947.44	2147.1	5004.6
K06603	1986.6799999999998	6516.5	2684.52	7211.83
K06604	0.0	6.0	0.0	1.5
K06605	79.34	99.84	72.0	118.0
K06606	74.0	173.5	96.0	395.0
K06607	1.0	5.5	5.0	0.0
K06608	1.0	5.5	5.0	0.0
K06609	49.0	18.5	37.0	5.0
K06610	1.0	5.5	5.0	0.0
K06714	110.0	944.5	222.0	911.0
K06718	1380.08	3695.83	1465.75	4559.33
K06720	1381.58	3695.83	1465.75	4581.83
K06726	222.26999999999998	698.62	650.47	6855.04
K06857	1487.85	1830.5	1515.1	6889.75
K06858	672.3299999999999	1552.58	563.5	1259.83
K06859	16.0	95.0	6.0	189.0
K06860	156.0	293.83	135.5	495.0
K06861	4682.87	12798.47	5166.049999999999	26544.04
K06862	0.0	10.0	0.0	43.0
K06863	0.0	140.0	0.0	163.0
K06864	810.0	1311.0	272.5	5834.0
K06865	0.0	80.0	0.0	103.0
K06866	50.0	134.25	56.0	219.25
K06867	1015.93	3071.0	1533.35	4625.8099999999995
K06868	0.0	150.0	0.0	148.0
K06869	0.0	80.0	0.0	132.0
K06871	524.52	4975.59	696.5	9577.91
K06872	2309.53	5248.95	3114.55	9515.689999999999
K06873	17.0	596.5	46.5	429.0
K06874	0.0	80.0	0.0	74.0
K06875	0.0	80.0	0.0	103.0
K06876	965.3299999999999	3827.83	1733.27	7127.92
K06877	343.17	738.0	209.26999999999998	5411.09
K06878	1233.04	3128.67	2289.02	6547.84
K06879	2001.6799999999998	3881.25	2127.5	5896.74
K06880	46.0	269.5	95.0	335.0
K06881	1836.85	7564.53	1273.97	18783.54
K06882	64.75	2068.5	125.5	405.75
K06883	100.0	363.17	55.5	1048.6599999999999
K06884	243.44	1738.72	592.95	1272.05
K06885	395.35	4347.2	907.72	6128.79
K06886	3969.02	12207.050000000001	5626.82	16233.630000000001
K06888	1580.8600000000001	6428.139999999999	1860.7	15056.300000000001
K06889	4987.49	13410.04	6561.16	42225.630000000005
K06890	1286.98	2276.31	2261.5299999999997	6402.960000000001
K06891	3674.54	11717.470000000001	5006.049999999999	18525.04
K06893	230.0	344.0	404.5	424.0
K06894	1478.13	6095.610000000001	2324.5	17754.760000000002
K06895	2772.02	7092.13	2937.7	8067.880000000001
K06896	46.0	267.0	91.27	339.09
K06897	313.0	3590.5	274.1	5224.5
K06898	262.0	1314.5	254.5	2110.5
K06899	1526.58	3742.08	1840.0	4797.58
K06900	8.0	35.0	10.0	29.0
K06901	4699.45	12608.73	4957.33	12998.59
K06902	2196.61	3039.89	3093.45	9239.800000000001
K06903	219.75	1103.75	408.5	1896.25
K06904	628.5	2233.75	1333.1	4388.25
K06905	136.0	505.25	179.76999999999998	333.09000000000003
K06906	127.0	194.75	162.0	276.5
K06907	560.75	1224.75	637.77	2111.34
K06908	136.0	488.75	179.76999999999998	327.59000000000003
K06909	3.0	16.5	15.0	0.0
K06910	2388.54	3615.4700000000003	2633.8	8955.04
K06911	7346.25	15119.0	9815.470000000001	33506.8
K06913	5.0	343.5	16.5	119.0
K06914	0.0	80.0	0.0	74.0
K06915	2979.56	6247.6900000000005	5386.6	15005.34
K06916	3865.45	9410.8	5077.049999999999	15799.62
K06917	2265.18	8469.25	2412.25	8776.99
K06918	1973.27	3321.3	2644.55	5443.63
K06919	663.0	2338.5	609.1	2016.0
K06920	3684.87	9551.470000000001	4577.82	15925.130000000001
K06921	169.25	2502.0	171.25	5806.0
K06923	2609.62	3998.2200000000003	3378.55	8138.540000000001
K06925	4649.54	12999.669999999998	4480.42	31207.83
K06926	31.0	198.5	15.5	2339.5
K06928	0.0	0.0	1.0	7.5
K06929	1629.94	9306.470000000001	2609.8199999999997	16226.39
K06932	0.0	80.0	0.0	103.0
K06933	0.0	70.0	0.0	74.0
K06934	378.1	168.75	460.0	2615.25
K06936	0.0	80.0	0.0	74.0
K06937	3.0	235.5	45.0	280.5
K06938	2784.74	6585.02	4190.5	11363.669999999998
K06940	3290.5099999999998	10531.42	3454.25	17581.39
K06941	5424.49	15151.84	5710.79	34300.08
K06942	5103.639999999999	13797.169999999998	5588.0199999999995	31928.83
K06943	0.0	80.0	0.0	74.0
K06944	0.0	80.0	0.0	103.0
K06945	131.0	192.0	142.0	3440.0
K06946	35.0	875.5	72.0	207.5
K06948	98.6	464.7	142.47	2838.79
K06949	3574.95	10020.45	3868.34	27292.620000000003
K06950	2378.0699999999997	8588.54	2578.89	15671.279999999999
K06951	3.0	182.5	10.0	49.5
K06952	883.6400000000001	2613.4700000000003	1713.55	5044.549999999999
K06953	979.94	1863.72	1982.55	4652.049999999999
K06954	752.5	1441.5	1356.0	2391.0
K06955	560.8299999999999	4081.33	802.27	4841.17
K06956	419.6	960.45	659.7	1386.95
K06957	1266.0	2439.75	1301.5	3573.75
K06958	3522.89	6196.17	3116.42	15827.08
K06959	3226.9700000000003	10004.0	4275.5199999999995	18405.83
K06960	1587.52	3884.37	633.2	15145.45
K06961	0.0	80.0	0.0	103.0
K06962	162.6	577.2	155.47	4129.79
K06963	0.0	0.0	0.0	29.0
K06964	0.0	70.0	0.0	31.0
K06965	0.0	80.0	0.0	103.0
K06966	8225.34	20344.05	9987.95	46518.53
K06967	329.1	2403.7	485.47	3233.29
K06968	1525.62	3025.3	1743.45	4630.63
K06969	5163.47	16553.84	6434.65	42184.90000000001
K06970	550.0799999999999	3646.25	859.75	3836.49
K06971	150.0	342.5	111.5	3742.0
K06972	241.0	2123.0	425.5	3930.0
K06973	549.6	2248.7	798.5699999999999	11947.79
K06974	42.0	2054.0	88.0	929.0
K06975	1584.04	5217.5	3046.59	6233.17
K06976	250.67000000000002	625.1700000000001	306.77	3728.59
K06977	15.0	224.5	447.5	111.5
K06978	1793.94	1499.72	2466.55	2719.05
K06979	46.0	269.5	95.0	335.0
K06980	3272.79	6369.97	4281.049999999999	12405.789999999999
K06981	68.0	112.0	0.0	2800.0
K06982	0.0	80.0	0.0	103.0
K06983	3.0	6.5	30.5	14.5
K06984	0.0	80.0	0.0	117.0
K06985	2848.7599999999998	7068.83	4759.1	10282.32
K06986	181.6	1108.83	214.5	753.0
K06987	2903.69	4371.22	3746.2	7701.300000000001
K06988	485.5	939.0	619.37	4473.59
K06989	194.0	745.0	226.5	923.75
K06990	623.35	6776.09	493.5	13576.32
K06991	1607.44	2067.7200000000003	2499.95	3312.05
K06992	193.32999999999998	452.83	617.0	907.33
K06994	690.67	2314.66	892.04	3292.1800000000003
K06995	1723.21	6181.9400000000005	2559.6	5637.59
K06996	2747.19	3551.7200000000003	4651.45	9178.46
K06997	5034.639999999999	13740.169999999998	5470.5199999999995	31137.83
K06998	1338.0	783.5	1876.1	853.0
K06999	3917.68	7051.45	5641.57	15632.03
K07000	2303.1	4398.17	2530.25	6987.16
K07001	9333.06	27097.530000000002	11503.35	61394.979999999996
K07002	2148.44	4410.39	2878.55	5044.71
K07003	1894.38	15090.38	3078.8799999999997	28696.95
K07004	599.0	1168.83	1023.27	1881.09
K07005	1358.3600000000001	8397.56	2130.7	16807.21
K07006	1026.17	4728.66	2236.55	7153.65
K07007	5323.15	14839.5	7001.0199999999995	28946.41
K07008	2621.56	5848.1900000000005	3267.7	10811.84
K07009	168.76999999999998	261.2	150.2	491.7
K07010	4517.139999999999	8428.470000000001	5099.6	16576.620000000003
K07011	1393.54	6885.59	2461.75	12235.410000000002
K07012	1746.19	2345.9700000000003	1338.9699999999998	7296.389999999999
K07013	0.0	158.0	2.0	127.0
K07014	323.0	816.75	464.5	868.25
K07015	156.1	388.2	157.97	3092.29
K07017	1071.0	2157.0	1790.77	2099.09
K07018	1707.12	3353.7200000000003	2526.05	8383.04
K07019	2279.33	3048.0	2696.0	5303.74
K07020	1553.83	2328.33	2178.0	2779.08
K07022	3.0	8.0	2.0	30.0
K07023	1055.85	3571.7	912.8199999999999	6022.79
K07024	3652.19	9170.029999999999	4167.219999999999	19927.64
K07025	7960.09	22757.05	10811.7	58668.119999999995
K07026	1064.0	683.25	1084.5	1634.25
K07027	2991.31	9112.55	3196.8	31293.38
K07028	1790.27	4312.05	2373.95	6876.130000000001
K07029	107.6	630.7	178.47	690.29
K07030	522.6	1257.03	400.97	10456.79
K07031	25.94	53.72	73.95	568.55
K07032	1767.79	3872.09	2896.9799999999996	7828.660000000001
K07033	140.0	401.5	30.0	2919.0
K07034	207.0	966.75	298.5	1398.25
K07035	88.2	665.9	153.71	685.1700000000001
K07037	1515.1	4758.7	706.97	18133.79
K07038	1500.62	3518.55	1969.99	4379.5599999999995
K07039	2015.6799999999998	3427.25	1716.5	5288.74
K07040	3524.45	5892.45	2667.4700000000003	19187.03
K07041	6.0	80.0	11.0	103.0
K07042	4742.639999999999	10233.67	4816.5199999999995	26303.83
K07043	3784.54	14690.14	4653.07	24304.54
K07044	590.3299999999999	1607.33	1679.0	4160.33
K07045	643.94	1582.55	1003.45	4851.55
K07046	266.0	345.5	571.5	477.0
K07047	2945.21	7611.92	5111.42	20189.09
K07048	169.67	577.92	229.0	917.75
K07049	0.0	80.0	0.0	74.0
K07050	1184.94	1526.22	1416.45	7409.049999999999
K07051	145.0	283.0	320.0	420.0
K07052	2668.81	14798.69	3610.41	27878.870000000003
K07053	3915.45	11304.42	2869.0	33665.24
K07054	1279.62	3335.8	2501.15	4954.63
K07055	0.0	80.0	0.0	74.0
K07056	5746.99	17385.84	6314.0199999999995	40871.740000000005
K07058	6502.860000000001	15715.8	7907.98	27923.39
K07059	16.0	72.0	2.0	325.0
K07060	0.0	80.0	0.0	103.0
K07061	0.0	99.0	20.0	18.0
K07062	1046.29	2686.7200000000003	1364.45	6327.3
K07063	30.0	13.0	4.0	2213.0
K07064	0.6	220.0	44.6	52.0
K07065	0.0	99.0	20.0	18.0
K07067	230.17000000000002	523.1700000000001	248.5	3104.0
K07068	885.77	1384.05	922.95	10160.880000000001
K07069	39.0	2182.0	105.5	1099.5
K07070	1539.33	3525.58	1876.0	3978.33
K07071	2400.25	10423.58	3190.77	16729.67
K07072	0.0	80.0	0.0	74.0
K07074	60.44	310.72	155.45	443.55
K07075	660.45	3847.92	819.85	9547.41
K07076	292.0	105.0	442.0	179.0
K07077	522.0	1171.0	675.0	1209.0
K07078	487.6	1029.2	874.2	1245.2
K07079	210.5	1043.0	238.0	3691.0
K07080	6274.99	15719.6	6661.4	21628.260000000002
K07082	4937.639999999999	13318.169999999998	5329.5199999999995	28214.33
K07084	1616.33	3517.16	1888.77	3666.67
K07085	291.11	4036.05	450.45000000000005	2371.55
K07086	605.85	3278.0	966.77	4310.84
K07088	10882.57	26920.33	12764.18	39520.63
K07089	2565.52	13618.29	2457.2	26560.86
K07090	16541.39	45376.740000000005	20591.989999999998	83143.93
K07091	4068.31	12359.94	5196.5	22685.84
K07092	37.0	877.0	72.0	208.0
K07093	3084.95	7148.88	4147.549999999999	10977.710000000001
K07094	243.0	945.5	511.27	4056.09
K07095	1933.85	7311.45	2258.9700000000003	16869.04
K07096	11.0	289.5	17.0	148.5
K07097	66.75	2075.0	128.5	509.25
K07098	1379.27	11182.869999999999	2251.42	15053.54
K07099	28.5	198.5	31.5	779.5
K07100	172.75	3037.5	261.5	1404.75
K07101	610.6700000000001	2859.5	838.0	5541.5
K07102	3127.12	5991.22	4091.7999999999997	12036.289999999999
K07103	0.0	80.0	0.0	74.0
K07104	757.1	1756.7	1066.57	3255.29
K07105	131.6	659.2	141.47	2826.29
K07106	900.2700000000001	4512.62	1537.57	6636.54
K07107	11192.76	26687.88	15112.77	54647.94
K07108	0.0	150.0	0.0	134.0
K07109	50.0	134.25	56.0	219.25
K07110	1941.38	2816.6000000000004	3097.4	8849.099999999999
K07112	7409.91	21324.58	10044.0	30875.57
K07113	2753.77	7275.629999999999	3379.7	9360.130000000001
K07114	4825.58	24442.83	8130.8	47095.49
K07115	3026.12	5908.47	3930.5499999999997	11077.79
K07116	682.3299999999999	2017.33	1178.5	1599.58
K07117	248.0	580.0	382.5	2503.5
K07118	864.5400000000001	1442.42	922.15	1603.75
K07119	2752.83	4788.08	3480.1	8879.16
K07120	2110.02	3668.63	2679.8	6491.879999999999
K07121	2086.33	5626.58	2156.5	7052.33
K07122	1968.6799999999998	2663.25	2031.5	4479.74
K07123	13.5	343.5	23.1	119.0
K07124	1009.88	5419.09	1513.8899999999999	12547.52
K07126	5068.91	16830.07	8073.65	20064.800000000003
K07127	2442.71	5568.02	3501.0	6854.43
K07129	0.0	80.0	0.0	74.0
K07130	220.0	759.0	332.77	1400.8400000000001
K07131	275.5	1739.5	306.0	5578.5
K07132	58.0	120.0	54.0	292.0
K07133	1547.67	16286.83	2827.5	31341.0
K07136	686.0	1597.75	1486.6	2972.25
K07137	883.1800000000001	5196.5	1530.5	11759.74
K07138	110.0	404.0	67.0	3109.0
K07139	638.85	6821.45	966.47	9307.29
K07140	2184.44	3317.9700000000003	2361.1499999999996	6159.549999999999
K07141	2726.29	3754.1400000000003	3880.1499999999996	17284.46
K07142	0.0	80.0	0.0	103.0
K07143	0.0	80.0	0.0	103.0
K07144	0.0	80.0	0.0	74.0
K07145	101.0	749.0	227.27	767.59
K07146	2973.93	8019.44	4452.47	11702.619999999999
K07147	1717.94	4544.64	2331.45	12050.210000000001
K07148	891.5	2366.25	1697.77	3480.34
K07149	216.0	931.0	406.27	1187.09
K07150	375.1	1557.45	336.47	7029.54
K07151	67.0	2202.0	111.25	627.75
K07152	4037.74	11575.11	5705.99	22753.92
K07153	1647.83	3885.58	1976.5	4716.33
K07154	4019.52	12100.55	5995.37	17099.88
K07155	47.0	7.5	27.0	5.0
K07156	851.5	860.5799999999999	1451.5	1579.25
K07157	1735.52	5801.22	3085.0499999999997	11303.54
K07158	0.0	80.0	0.0	103.0
K07159	0.0	80.0	0.0	103.0
K07160	2184.88	4934.02	2858.25	9083.43
K07161	586.94	1899.72	1217.95	4262.049999999999
K07163	0.0	80.0	0.0	74.0
K07164	1113.42	6467.5	1027.0	14332.75
K07165	2311.0299999999997	5652.1	4685.35	5733.74
K07166	52.5	392.33	72.0	506.5
K07167	1009.88	3820.44	1676.4	6865.1
K07168	840.87	2394.8	1566.3	3227.63
K07169	2.0	105.5	64.5	106.0
K07171	611.49	5798.57	890.8199999999999	8656.24
K07172	56.75	2228.0	119.75	1383.0
K07173	1509.69	4701.12	1757.97	3881.79
K07175	2612.35	10645.5	3122.27	16239.079999999998
K07176	0.0	0.0	0.0	29.0
K07177	212.26999999999998	544.2	258.97	877.29
K07178	1296.03	3280.0	1556.5	3726.74
K07179	0.0	80.0	0.0	74.0
K07180	1904.12	3961.4700000000003	1950.05	5913.289999999999
K07181	2340.55	6672.26	2049.52	11770.82
K07182	3926.45	11180.720000000001	4354.7	15192.78
K07183	2035.19	3467.8900000000003	2507.05	7916.29
K07184	1599.0	3688.75	1795.5	5127.0
K07186	271.0	416.25	381.0	619.25
K07192	324.1	864.7	509.97	1136.29
K07213	1249.73	1937.6100000000001	1340.27	5200.849999999999
K07214	293.0	3178.0	495.0	2354.0
K07215	96.0	375.0	146.5	251.75
K07216	658.95	2893.1099999999997	926.0799999999999	7983.7300000000005
K07217	141.04	506.97	285.04999999999995	806.3
K07218	463.62	3629.3900000000003	1151.22	2615.5400000000004
K07219	223.04	1015.22	183.05	4023.05
K07220	2067.02	5309.89	2469.45	13389.95
K07221	418.5	1868.5	1011.1	1498.75
K07222	445.0	1020.0	485.1	996.25
K07223	617.75	2471.58	995.0	4339.5
K07224	429.0	258.58	551.5	386.75
K07225	865.5	1395.25	1562.0	2317.75
K07226	1244.69	4684.72	1740.8	3883.3
K07227	237.0	524.25	340.0	449.25
K07228	156.0	622.0	237.0	771.0
K07229	50.0	128.25	56.0	217.75
K07230	353.1	912.67	106.0	636.66
K07231	584.02	4023.05	1211.6999999999998	5159.13
K07232	1004.94	2105.9700000000003	1810.05	5687.049999999999
K07233	1876.83	4319.83	2776.5	6261.33
K07234	2488.11	6908.9400000000005	3085.3999999999996	8046.84
K07235	1627.83	3882.58	1959.0	6910.33
K07236	1563.83	3486.58	1814.0	6689.33
K07237	1545.83	3424.08	1791.5	6615.83
K07238	1502.78	8204.279999999999	1994.97	15640.529999999999
